ID_ALUNO;REGIAO;UF;SEXO;COR_RACA;IDADE;MORA_MAE;MORA_PAI;MERENDA;FOME;CIGARRO;ALCOOL;DROGAS
12459;1;14;1;2;16;1;2;5;1;1;1;1
12460;1;14;2;4;15;1;1;5;1;1;1;2
12461;1;14;1;5;14;1;2;1;1;2;2;2
12462;1;14;1;1;15;1;1;5;2;2;1;2
12463;1;14;1;4;14;1;1;5;1;1;1;1
12464;1;14;2;4;14;1;2;5;1;1;1;1
12465;1;14;1;1;13;1;1;1;1;2;2;2
12466;1;14;1;4;15;1;2;-1;1;2;2;2
12467;1;14;1;1;15;1;1;-1;1;2;2;2
12468;1;14;1;4;15;1;2;4;4;2;2;2
12469;1;14;1;4;15;1;2;4;3;1;1;2
12470;1;14;1;4;15;1;2;-1;1;1;1;2
12471;1;14;1;4;15;1;1;4;1;1;1;2
12472;1;14;2;1;15;1;2;-1;1;2;2;2
12473;1;14;1;4;14;1;2;-1;1;2;2;2
12474;1;14;1;4;16;2;1;-1;2;2;2;2
12475;1;14;2;4;14;1;1;5;3;2;1;2
12476;1;14;2;4;14;1;2;5;4;1;1;2
12477;1;14;2;4;14;1;1;4;4;2;2;2
12478;1;14;2;4;14;1;2;5;1;2;2;2
12479;1;14;2;4;14;1;2;5;3;2;2;2
12480;1;14;2;1;13;1;1;5;1;2;2;2
12481;1;14;2;4;13;1;2;5;1;2;1;2
12482;1;14;2;4;14;1;1;-1;1;1;1;2
12483;1;14;2;4;13;1;2;-1;1;2;2;2
12484;1;14;1;4;14;2;1;5;3;1;1;2
12485;1;14;2;1;14;1;1;5;1;2;2;2
12486;1;14;1;4;13;1;2;5;1;2;1;2
12487;1;14;2;4;14;1;2;5;1;1;1;2
12488;1;14;2;1;14;1;1;5;1;2;1;2
12489;1;14;2;3;14;1;1;-1;1;2;2;2
12490;1;14;1;3;14;1;1;-1;1;2;1;2
12491;1;14;1;1;14;1;1;-1;1;2;2;2
12492;1;14;1;1;14;1;2;2;1;1;1;2
12493;1;14;1;2;14;2;2;-1;99;99;99;99
12494;1;14;2;4;14;1;1;-1;1;2;1;2
12495;1;14;1;2;14;1;2;5;1;1;1;2
12496;1;14;2;1;15;1;2;5;1;2;2;2
12497;1;14;1;4;14;1;2;-1;1;2;1;2
12498;1;14;2;2;14;1;2;-1;1;2;2;2
12499;1;14;2;4;14;1;1;-1;1;2;2;2
12500;1;14;2;4;13;1;2;-1;1;2;1;2
12501;1;14;2;2;14;1;2;4;1;2;2;2
12502;1;14;1;1;13;1;2;-1;1;2;2;2
12503;1;14;2;4;15;1;2;-1;1;1;1;2
12504;1;14;2;4;15;1;1;1;3;2;2;2
12505;1;14;1;4;15;2;1;-1;4;1;1;2
12506;1;14;1;4;13;1;1;-1;1;2;2;2
12507;1;14;2;1;14;1;1;-1;3;2;1;2
12508;1;14;2;4;14;1;1;4;1;2;2;2
12509;1;14;2;5;14;1;1;4;3;1;1;2
12510;1;14;2;4;14;1;2;-1;2;2;1;2
12511;1;14;1;4;14;1;1;4;1;1;1;1
12512;1;14;2;1;18;2;2;5;1;2;2;2
12513;1;14;2;1;16;2;1;-1;1;2;1;1
12514;1;14;1;1;17;2;1;-1;1;1;1;2
12515;1;14;1;3;14;1;1;-1;1;2;2;2
12516;1;14;1;4;15;1;1;5;2;2;1;2
12517;1;14;2;1;14;1;2;-1;1;2;2;2
12518;1;14;1;2;15;1;2;1;1;2;2;2
12519;1;14;2;5;15;2;1;-1;5;2;1;2
12520;1;14;1;4;14;1;1;2;3;2;2;2
12521;1;14;2;4;14;1;1;1;3;2;2;2
12522;1;14;1;4;13;1;1;4;1;2;2;2
12523;1;14;1;4;13;1;2;4;1;2;1;2
12524;1;14;2;4;14;2;2;-1;3;2;1;2
12525;1;14;2;3;13;1;1;-1;3;2;1;2
12526;1;14;2;4;14;1;2;5;1;1;1;2
12527;1;14;2;1;13;1;1;5;1;2;2;2
12528;1;14;1;4;15;1;1;-1;2;1;1;1
12529;1;14;2;4;15;1;1;4;1;2;1;2
12530;1;14;2;2;14;1;1;4;1;2;1;2
12531;1;14;2;4;14;1;1;4;1;2;2;2
12532;1;14;1;1;14;1;1;-1;1;2;2;2
12533;1;14;2;4;15;1;2;-1;3;2;1;2
12534;1;14;1;4;14;1;2;2;1;2;1;2
12535;1;14;2;2;13;1;2;-1;1;2;2;2
12536;1;14;1;4;16;1;2;1;2;1;1;1
12537;1;14;1;2;16;1;2;4;1;2;1;1
12538;1;14;1;2;15;1;1;5;3;2;1;2
12539;1;14;1;5;14;1;1;-1;1;2;2;2
12540;1;14;1;2;14;1;1;-1;1;2;2;2
12541;1;14;1;1;15;1;1;-1;1;2;2;2
12542;1;14;2;4;15;1;2;-1;1;2;2;2
12543;1;14;2;4;15;1;1;5;1;1;1;2
12544;1;14;1;4;15;2;2;5;1;2;1;2
12545;1;14;1;1;18;2;2;-1;2;1;1;2
12546;1;14;2;4;16;1;1;-1;3;1;1;1
12547;1;14;2;4;14;1;1;-1;1;2;1;2
12548;1;14;1;4;17;1;2;4;1;1;1;1
12549;1;14;1;4;18;1;1;-1;1;1;1;1
12550;1;14;1;4;14;2;2;1;1;1;1;2
12551;1;14;2;1;14;1;2;-1;1;2;2;2
12552;1;14;2;5;15;2;2;-1;3;1;1;2
12553;1;14;1;4;16;2;1;-1;1;1;2;2
12554;1;14;1;4;15;2;2;-1;1;1;1;1
12555;1;14;1;4;14;1;2;-1;1;1;1;1
12556;1;14;2;4;17;2;2;-1;4;2;2;2
12557;1;14;1;1;13;1;1;-1;1;1;1;1
12558;1;14;2;1;15;2;2;5;3;2;1;2
12559;1;14;1;4;15;1;2;2;1;2;2;2
12560;1;14;2;4;14;1;1;-1;1;1;1;1
12561;1;14;1;2;14;1;2;5;1;1;1;2
12562;1;14;1;1;14;1;2;5;1;1;1;2
12563;1;14;1;4;14;2;2;5;1;2;2;2
12564;1;14;1;4;14;1;1;-1;1;2;2;2
12565;1;14;1;4;15;1;1;-1;1;2;2;2
12566;1;14;2;4;14;1;1;5;1;1;1;1
12567;1;14;2;2;14;1;2;-1;3;2;2;2
12568;1;14;1;4;14;1;1;5;2;1;2;2
12569;1;14;2;4;14;2;2;5;1;2;2;2
12570;1;14;1;4;14;1;1;4;2;2;2;2
12571;1;14;2;4;14;1;1;4;1;2;1;2
12572;1;14;1;4;14;2;2;4;1;1;1;1
12573;1;14;1;4;14;1;2;5;2;2;2;2
12574;1;14;1;1;15;2;1;4;2;1;1;2
12575;1;14;1;4;14;2;1;-1;1;2;1;2
12576;1;14;2;4;14;1;2;5;3;2;2;2
12577;1;14;1;1;14;1;2;5;3;1;1;2
12578;1;14;1;4;14;1;2;-1;2;2;1;2
12579;1;14;1;1;14;1;1;-1;2;2;2;2
12580;1;14;2;4;15;1;2;-1;1;2;2;2
12581;1;14;2;4;14;2;2;-1;2;1;1;2
12582;1;14;1;4;15;1;2;-1;1;2;2;2
12583;1;14;1;4;16;2;2;-1;3;1;1;1
12584;1;14;2;4;15;1;2;5;2;1;1;1
12585;1;14;2;1;14;1;2;5;1;2;1;2
12586;1;14;2;4;15;1;1;5;1;2;2;2
12587;1;14;2;2;13;1;2;5;1;2;2;2
12588;1;14;2;4;14;1;2;-1;3;1;1;2
12589;1;14;1;1;15;2;1;5;1;2;2;2
12590;1;14;2;4;15;1;1;5;2;2;2;2
12591;1;14;2;2;15;2;2;-1;1;1;1;2
12592;1;14;1;1;14;1;1;-1;1;2;2;2
12593;1;14;2;4;15;1;1;4;1;2;2;2
12594;1;14;1;4;14;1;1;4;2;2;1;2
12595;1;14;2;1;15;1;2;5;1;2;1;2
12596;1;14;2;4;16;1;1;4;4;1;1;2
12597;1;14;1;4;15;1;1;-1;3;2;2;2
12598;1;14;1;2;15;1;1;5;2;2;1;2
12599;1;14;2;4;15;1;2;-1;2;2;2;2
12600;1;14;2;4;16;2;2;-1;2;1;1;1
12601;1;14;2;2;14;1;2;5;1;2;2;2
12602;1;14;1;1;14;1;1;-1;1;2;2;2
12603;1;14;2;4;16;1;1;-1;1;1;1;2
12604;1;14;1;4;15;1;2;-1;1;2;2;2
12605;1;14;2;4;14;1;1;4;1;2;2;2
12606;1;14;2;1;15;1;1;3;1;2;2;2
12607;1;14;1;4;16;1;2;4;1;2;2;2
12608;1;14;2;4;16;1;1;5;1;2;1;2
12609;1;14;1;1;14;1;1;3;3;1;1;1
12610;1;14;2;4;14;1;1;5;1;1;1;1
12611;1;14;2;4;13;1;1;5;1;1;1;2
12612;1;14;2;3;15;1;2;-1;2;2;2;2
12613;1;14;2;4;14;1;1;-1;2;1;2;1
12614;1;14;1;4;16;1;1;-1;1;2;1;2
12615;1;14;2;1;16;1;2;5;1;1;1;1
12616;1;14;2;4;14;1;2;4;1;1;1;1
12617;1;14;2;4;15;1;2;-1;1;1;1;2
12618;1;14;2;4;15;1;1;-1;2;1;1;1
12619;1;14;2;4;15;1;2;5;1;1;1;1
12620;1;14;2;4;14;1;2;5;2;1;1;1
12621;1;14;2;4;17;2;2;5;1;1;1;2
12622;1;14;2;4;15;1;2;5;1;2;1;2
12623;1;14;2;4;16;1;1;-1;1;1;1;1
12624;1;14;1;1;17;2;1;1;1;1;1;1
12625;1;14;2;5;15;1;2;5;1;2;1;2
12626;1;14;2;4;14;1;1;4;3;2;1;2
12627;1;14;2;1;15;1;2;5;1;1;1;2
12628;1;14;2;4;16;2;2;-1;1;1;1;1
12629;1;14;1;4;17;1;1;2;2;1;1;1
12630;1;14;1;4;17;1;2;4;1;1;1;1
12631;1;14;1;4;15;2;1;5;1;1;1;1
12632;1;14;2;4;14;1;1;5;3;1;1;1
12633;1;14;2;1;15;1;1;-1;1;2;1;2
12634;1;14;2;2;14;2;2;-1;3;2;2;2
12635;1;14;2;4;15;1;1;4;2;1;1;2
12636;1;14;2;4;15;1;1;-1;1;1;1;2
12637;1;14;2;4;15;2;1;1;1;2;1;2
12638;1;14;2;4;15;1;2;-1;1;2;1;2
12639;1;14;2;4;14;1;2;-1;1;1;1;2
12640;1;14;2;4;14;1;2;5;1;1;1;2
12641;1;14;2;4;16;1;2;-1;3;1;1;2
12642;1;14;1;4;14;1;1;5;3;2;2;2
12643;1;14;1;4;16;1;1;5;3;2;1;1
12644;1;14;2;2;13;1;1;-1;1;1;1;1
12645;1;14;2;4;14;1;1;-1;1;2;2;2
12646;1;14;1;2;15;1;2;4;1;1;1;2
12647;1;14;2;4;15;1;2;5;1;2;1;2
12648;1;14;1;4;13;1;1;4;1;2;2;2
12649;1;14;1;4;15;1;1;4;1;1;1;2
12650;1;14;2;4;16;1;1;5;1;1;1;1
12651;1;14;2;4;15;1;1;5;1;2;2;2
12652;1;14;2;4;13;2;2;-1;1;2;2;2
12653;1;14;1;2;14;1;2;1;2;2;2;2
12654;1;14;1;2;14;1;1;-1;1;1;1;1
12655;1;14;1;4;13;1;2;4;1;2;1;2
12656;1;14;2;5;14;1;1;-1;3;2;2;2
12657;1;14;2;3;16;1;2;-1;1;2;2;2
12658;1;14;2;4;14;1;2;5;1;1;1;2
12659;1;14;2;4;14;1;2;5;1;2;1;2
12660;1;14;2;4;14;1;1;5;1;2;1;2
12661;1;14;1;1;16;1;1;5;2;1;1;1
12662;1;14;1;1;15;2;2;5;1;2;1;2
12663;1;14;2;3;13;1;1;5;1;2;2;2
12664;1;14;2;2;13;1;1;3;1;2;2;2
12665;1;14;1;4;14;1;2;5;1;2;1;2
12666;1;14;1;2;14;1;1;1;1;2;2;2
12667;1;14;1;4;14;1;1;5;1;2;2;2
12668;1;14;1;4;15;1;2;5;3;2;2;2
12669;1;14;1;4;13;1;1;-1;1;2;2;2
12670;1;14;1;4;14;1;2;3;1;1;1;2
12671;1;14;1;4;14;1;1;4;1;2;1;2
12672;1;14;2;2;14;1;2;4;2;2;2;2
12673;1;14;1;3;14;2;1;4;1;2;1;2
12674;1;14;2;5;14;1;2;4;1;2;2;2
12675;1;14;1;4;14;1;2;1;1;2;2;2
12676;1;14;2;4;14;1;1;5;1;2;1;2
12677;1;14;1;4;14;1;2;4;1;1;2;2
12678;1;14;1;4;14;1;1;-1;1;2;1;2
12679;1;14;1;2;15;1;1;3;1;1;1;2
12680;1;14;1;2;15;1;2;-1;1;2;2;2
12681;1;14;2;4;14;2;1;5;1;2;1;2
12682;1;14;1;1;14;1;1;4;1;2;2;2
12683;1;14;1;4;14;1;1;4;1;1;2;2
12684;1;14;2;1;13;1;2;4;3;2;2;2
12685;1;14;2;2;15;2;2;-1;1;2;2;2
12686;1;14;1;4;14;1;1;4;1;2;1;2
12687;1;14;1;2;13;2;2;4;1;2;2;2
12688;1;14;2;4;15;1;2;4;1;1;1;2
12689;1;14;1;4;14;2;2;-1;1;2;1;2
12690;1;14;1;4;14;1;1;4;1;2;1;2
12691;1;14;2;4;14;1;2;3;3;2;1;1
12692;1;14;2;4;14;1;2;4;2;2;1;2
12693;1;14;1;4;14;1;1;5;1;2;2;2
12694;1;14;1;1;14;1;2;-1;1;1;1;2
12695;1;14;1;4;14;1;1;3;1;2;2;2
12696;1;14;1;4;14;1;2;5;1;2;2;2
12697;1;14;2;1;14;1;1;5;4;1;1;2
12698;1;14;2;4;14;1;1;-1;1;2;2;2
12699;1;14;1;4;14;1;1;5;1;2;2;2
12700;1;14;1;4;14;1;1;4;1;2;1;2
12701;1;14;2;4;13;1;2;5;1;2;2;2
12702;1;14;1;1;15;2;2;4;1;2;2;2
12703;1;14;2;5;15;2;1;-1;1;1;1;1
12704;1;14;2;2;15;1;2;4;2;1;1;2
12705;1;14;1;2;14;1;1;3;1;2;2;2
12706;1;14;1;4;14;1;1;4;1;2;1;2
12707;1;14;1;5;14;1;2;-1;5;2;2;2
12708;1;14;2;4;13;1;2;5;1;2;2;2
12709;1;14;2;4;14;1;1;-1;1;2;2;2
12710;1;14;2;4;14;1;2;1;2;1;1;2
12711;1;14;2;4;14;1;2;-1;4;1;1;2
12712;1;14;1;5;14;1;1;-1;1;2;2;2
12713;1;14;2;1;14;1;1;5;1;2;2;2
12714;1;14;1;4;14;1;2;-1;1;2;2;2
12715;1;14;1;4;14;1;1;4;1;2;1;2
12716;1;14;1;4;14;1;2;5;1;1;1;2
12717;1;14;2;4;13;1;1;5;1;2;2;2
12718;1;14;2;1;14;1;1;5;1;2;2;2
12719;1;14;1;2;15;1;1;5;1;1;1;2
12720;1;14;2;4;14;1;2;4;1;2;1;2
12721;1;14;1;4;15;1;1;5;1;2;2;2
12722;1;14;1;4;14;1;1;4;2;1;2;2
12723;1;14;2;1;14;1;1;5;1;2;2;2
12724;1;14;1;4;13;2;1;4;1;2;2;2
12725;1;14;1;1;15;1;1;-1;1;2;2;2
12726;1;14;2;3;14;2;1;4;1;2;1;2
12727;1;14;2;4;14;1;1;5;1;2;1;2
12728;1;14;1;5;15;1;2;4;2;1;1;2
12729;1;14;1;2;13;1;2;4;1;2;2;2
12730;1;14;2;4;14;1;2;5;1;2;2;2
12731;1;14;2;4;15;1;2;5;1;2;2;2
12732;1;14;2;4;14;1;1;4;3;2;2;2
12733;1;14;1;4;15;1;2;-1;4;2;2;2
12734;1;14;2;4;14;1;1;5;3;1;2;2
12735;1;14;1;1;14;1;1;-1;1;2;2;2
12736;1;14;1;1;14;1;1;1;1;2;2;2
12737;1;14;1;4;14;2;2;4;1;2;1;2
12738;1;14;1;2;15;1;2;-1;2;2;2;2
12739;1;14;1;2;13;1;1;5;1;2;2;2
12740;1;14;2;4;15;1;2;-1;3;2;2;2
12741;1;14;1;4;14;1;1;5;1;1;1;1
12742;1;14;2;2;14;1;2;2;1;2;2;2
12743;1;14;1;4;13;1;2;-1;1;2;1;2
12744;1;14;2;4;14;1;2;4;1;2;1;2
12745;1;14;2;1;15;1;1;-1;1;1;1;2
12746;1;14;1;4;16;1;1;-1;1;2;2;2
12747;1;14;2;4;15;1;1;4;1;2;2;2
12748;1;14;1;4;16;1;2;-1;1;1;1;1
12749;1;14;1;2;16;1;2;5;1;1;2;2
12750;1;14;1;4;14;1;2;-1;1;1;1;1
12751;1;14;1;4;16;1;2;5;2;1;1;1
12752;1;14;2;4;15;1;2;5;1;2;2;2
12753;1;14;2;1;14;1;1;4;1;1;2;1
12754;1;14;1;4;15;1;1;-1;1;2;1;1
12755;1;14;2;4;16;2;1;4;2;2;2;2
12756;1;14;2;4;15;1;2;5;1;1;1;2
12757;1;14;2;4;14;1;2;-1;1;2;2;2
12758;1;14;1;1;16;2;2;-1;3;1;1;2
12759;1;14;1;1;16;1;2;-1;3;1;2;2
12760;1;14;1;1;15;1;2;-1;3;2;1;1
12761;1;14;2;5;13;1;1;4;3;1;1;2
12762;1;14;2;4;14;1;2;-1;2;1;1;2
12763;1;14;2;2;14;1;1;-1;3;1;1;2
12764;1;14;2;4;15;1;2;-1;2;2;2;2
12765;1;14;2;4;15;1;2;5;1;1;1;2
12766;1;14;2;4;14;1;1;1;2;2;2;2
12767;1;14;1;4;15;1;2;1;1;2;2;2
12768;1;14;2;4;14;1;1;-1;3;1;1;2
12769;1;14;2;4;16;1;1;4;3;2;1;2
12770;1;14;1;1;15;1;2;4;1;2;2;2
12771;1;14;1;1;15;1;2;4;1;1;1;1
12772;1;14;2;4;15;1;1;5;1;2;2;2
12773;1;14;1;4;15;1;1;3;3;1;2;2
12774;1;14;1;4;16;1;2;3;2;1;1;2
12775;1;14;1;2;14;2;1;-1;1;1;2;2
12776;1;14;2;4;14;1;2;-1;1;2;2;2
12777;1;14;1;4;15;2;1;-1;1;2;2;2
12778;1;14;1;4;16;1;1;5;1;2;1;2
12779;1;14;1;2;17;1;1;1;1;2;1;2
12780;1;14;2;2;15;1;1;-1;3;1;1;1
12781;1;14;2;2;13;1;1;5;1;2;2;2
12782;1;14;2;4;14;2;1;-1;1;2;2;2
12783;1;14;1;4;14;1;2;-1;1;2;2;2
12784;1;14;1;4;15;1;1;-1;1;1;1;2
12785;1;14;1;4;17;2;2;-1;1;2;1;2
12786;1;14;2;4;14;1;1;-1;1;2;1;2
12787;1;14;2;1;15;1;2;1;1;2;2;2
12788;1;14;1;2;15;1;2;5;1;2;2;2
12789;1;14;1;4;14;1;2;4;2;2;1;2
12790;1;14;1;2;15;1;1;-1;1;1;1;1
12791;1;14;1;4;15;2;99;4;1;1;1;1
12792;1;14;1;4;14;2;2;-1;1;2;1;2
12793;1;14;1;1;17;1;2;-1;1;1;1;2
12794;1;14;1;4;14;2;1;1;2;1;1;2
12795;1;14;2;4;16;1;2;-1;3;1;1;1
12796;1;14;1;4;14;1;1;-1;1;2;1;2
12797;1;14;1;4;16;2;1;-1;1;1;1;1
12798;1;14;1;4;14;1;2;-1;1;2;2;1
12799;1;14;2;4;14;2;2;-1;2;1;1;2
12800;1;14;2;1;15;1;2;-1;1;2;1;2
12801;1;14;1;4;15;2;1;-1;1;1;1;1
12802;1;14;2;1;14;1;2;4;4;2;1;2
12803;1;14;1;4;15;1;2;-1;1;1;1;1
12804;1;14;2;4;14;1;2;1;1;2;2;2
12805;1;14;2;4;14;1;1;1;1;2;2;2
12806;1;14;2;4;17;2;2;-1;1;1;2;2
12807;1;14;2;4;14;1;1;-1;1;2;1;2
12808;1;14;1;4;16;1;2;-1;1;1;1;1
12809;1;14;1;4;14;1;2;-1;1;1;1;1
12810;1;14;2;4;16;2;2;4;1;1;1;1
12811;1;14;2;4;16;1;2;-1;1;1;1;2
12812;1;14;2;4;16;2;2;-1;1;1;1;2
12813;1;14;1;4;17;1;1;-1;1;1;1;1
12814;1;14;1;4;15;2;2;1;2;1;1;2
12815;1;14;1;4;15;1;2;-1;1;1;1;1
12816;1;14;1;2;15;1;2;-1;1;2;1;2
12817;1;14;2;4;19;1;1;1;1;2;2;2
12818;1;14;1;4;16;1;2;-1;3;1;1;2
12819;1;14;1;4;15;1;1;-1;1;1;1;2
12820;1;14;2;4;15;1;1;1;1;2;1;2
12821;1;14;1;4;16;2;2;-1;2;1;1;1
12822;1;14;2;4;17;1;2;5;1;1;1;2
12823;1;14;1;4;16;1;2;-1;2;2;1;2
12824;1;14;2;4;15;1;2;-1;3;1;1;1
12825;1;14;1;4;15;2;2;-1;1;2;1;2
12826;1;14;1;3;19;1;2;-1;2;1;2;1
12827;1;14;2;4;15;1;1;3;1;2;2;2
12828;1;14;2;2;16;1;2;5;1;2;2;2
12829;1;14;1;3;16;1;2;-1;1;2;2;2
12830;1;14;2;2;15;1;1;-1;2;2;1;2
12831;1;14;1;4;17;1;1;-1;1;2;1;2
12832;1;14;1;4;16;1;1;5;1;2;1;2
12833;1;14;1;4;16;1;1;5;1;2;2;2
12834;1;14;2;4;17;1;1;-1;1;2;2;2
12835;1;14;2;1;15;1;2;-1;1;2;1;2
12836;1;14;1;4;14;1;2;-1;1;2;2;2
12837;1;14;2;4;14;1;1;-1;3;2;2;2
12838;1;14;2;1;14;1;2;-1;1;2;1;2
12839;1;14;1;1;14;1;1;-1;1;2;1;2
12840;1;14;2;4;14;1;1;-1;1;2;1;2
12841;1;14;1;4;14;1;2;-1;1;2;1;2
12842;1;14;2;4;14;1;1;-1;1;1;1;2
12843;1;14;2;1;14;1;2;1;1;2;1;2
12844;1;14;1;1;15;1;1;-1;1;2;1;2
12845;1;14;1;1;13;1;1;-1;1;2;2;2
12846;1;14;1;4;14;1;1;5;1;2;1;2
12847;1;14;2;4;14;1;2;1;1;2;2;2
12848;1;14;2;1;14;1;2;-1;1;2;1;2
12849;1;14;2;1;14;1;1;-1;1;2;1;2
12850;1;14;1;4;14;2;1;5;2;2;2;2
12851;1;14;2;4;14;1;1;-1;1;2;2;2
12852;1;14;2;1;14;1;1;-1;2;2;1;2
12853;1;14;2;4;14;1;2;-1;1;2;1;2
12854;1;14;1;2;14;1;1;-1;1;2;2;2
12855;1;14;2;4;14;1;1;-1;1;2;1;2
12856;1;14;2;1;14;1;1;-1;1;2;1;2
12857;1;14;1;4;14;1;2;-1;1;1;1;2
12858;1;14;1;1;15;1;2;-1;1;1;1;1
12859;1;14;1;1;14;1;1;-1;4;2;1;2
12860;1;14;2;4;14;1;1;-1;1;2;1;2
12861;1;14;2;4;14;2;2;-1;1;2;1;2
12862;1;14;1;1;14;1;2;-1;1;2;1;2
12863;1;14;1;4;15;1;1;-1;1;2;1;2
12864;1;14;2;1;13;1;1;-1;1;2;2;2
12865;1;14;1;4;14;1;2;4;1;2;2;2
12866;1;14;1;1;14;1;2;2;1;2;2;2
12867;1;14;2;4;14;2;2;-1;1;2;1;2
12868;1;14;1;2;14;1;1;-1;1;2;1;2
12869;1;14;1;4;14;1;1;4;1;2;2;2
12870;1;14;1;1;13;1;1;1;2;2;2;2
12871;1;14;2;4;13;1;2;1;1;2;1;2
12872;1;14;1;1;14;1;1;-1;1;2;1;2
12873;1;14;2;4;14;1;1;-1;2;2;1;2
12874;1;14;1;4;13;1;2;-1;1;2;1;2
12875;1;14;2;1;14;1;1;-1;1;2;1;2
12876;1;14;2;4;14;1;1;-1;1;2;2;2
12877;1;14;1;1;14;1;1;-1;1;2;2;2
12878;1;14;2;1;14;1;2;-1;1;2;1;2
12879;1;14;2;4;14;1;1;-1;1;2;1;2
12880;1;14;1;4;15;2;1;-1;1;1;1;1
12881;1;14;1;1;14;2;1;4;2;2;1;2
12882;1;14;1;1;14;1;1;-1;1;2;1;2
12883;1;14;2;1;14;1;1;1;2;2;2;2
12884;1;14;1;4;14;2;2;3;1;2;1;2
12885;1;14;1;4;15;1;1;-1;1;2;1;2
12886;1;14;1;1;14;1;1;-1;1;2;2;2
12887;1;14;2;4;13;1;1;5;1;2;2;2
12888;1;14;2;4;14;1;1;-1;1;2;2;2
12889;1;14;2;4;14;1;1;1;1;2;1;2
12890;1;14;1;1;13;1;1;1;1;2;2;2
12891;1;14;2;1;14;1;1;5;1;2;1;2
12892;1;14;2;4;13;1;1;4;1;2;1;2
12893;1;14;1;4;13;1;1;2;1;2;2;2
12894;1;14;2;1;14;1;1;5;1;2;1;2
12895;1;14;2;2;13;1;1;4;1;2;2;2
12896;1;14;2;4;14;1;1;5;1;2;2;2
12897;1;14;2;1;14;1;1;4;1;2;2;2
12898;1;14;2;3;15;2;2;5;1;2;2;2
12899;1;14;2;4;13;1;2;5;1;1;1;1
12900;1;14;2;2;13;1;1;4;1;1;1;2
12901;1;14;1;4;15;1;1;-1;1;2;2;2
12902;1;14;2;1;14;1;1;5;1;1;1;1
12903;1;14;2;4;14;1;1;1;4;2;2;2
12904;1;14;2;4;14;1;1;5;1;2;1;2
12905;1;14;2;4;13;1;2;5;1;2;2;2
12906;1;14;2;2;13;1;2;4;1;2;2;2
12907;1;14;1;4;14;1;1;5;1;1;2;2
12908;1;14;2;4;14;2;2;1;1;2;2;2
12909;1;14;1;2;14;1;1;3;1;2;1;2
12910;1;14;1;4;14;1;1;5;1;2;2;2
12911;1;14;1;4;15;1;2;4;2;2;2;2
12912;1;14;2;4;18;1;1;5;1;1;2;2
12913;1;14;2;4;14;1;2;5;3;2;2;2
12914;1;14;2;4;14;1;1;-1;4;1;1;2
12915;1;14;1;4;15;1;2;5;1;2;2;2
12916;1;14;1;4;14;1;1;3;1;2;2;2
12917;1;14;1;1;13;2;2;4;1;2;1;2
12918;1;14;1;2;14;1;1;4;1;2;1;2
12919;1;14;2;4;14;1;1;-1;1;2;2;2
12920;1;14;1;2;14;1;1;5;1;2;2;2
12921;1;14;2;4;14;1;1;5;1;2;1;2
12922;1;14;1;1;14;1;2;4;1;2;2;2
12923;1;14;1;4;15;1;1;5;1;2;2;2
12924;1;14;2;4;14;1;1;5;1;2;2;2
12925;1;14;1;4;14;1;1;4;2;1;2;2
12926;1;14;2;4;14;1;2;5;1;2;2;2
12927;1;14;1;1;13;2;2;2;1;1;2;2
12928;1;14;1;4;14;2;2;3;1;1;1;2
12929;1;14;2;4;14;1;1;5;5;1;1;2
12930;1;14;2;1;14;1;1;5;1;2;2;2
12931;1;14;2;4;14;1;2;4;1;2;2;2
12932;1;14;2;4;14;2;2;5;1;2;1;2
12933;1;14;2;4;14;1;1;1;1;2;2;2
12934;1;14;2;2;15;1;1;5;1;2;2;2
12935;1;14;1;4;14;1;1;5;1;2;2;2
12936;1;14;2;3;13;1;1;1;1;2;2;2
12937;1;14;1;5;18;1;1;-1;5;1;1;1
12938;1;14;2;4;14;1;1;4;1;2;1;2
12939;1;14;2;4;14;1;2;-1;1;1;1;2
12940;1;14;2;4;19;2;2;1;1;2;2;2
12941;1;14;2;4;13;1;1;1;1;2;2;2
12942;1;14;1;4;13;1;1;1;1;2;2;2
12943;1;14;1;4;14;2;1;1;1;2;1;2
12944;1;14;1;4;17;1;1;-1;1;2;2;2
12945;1;14;1;3;17;1;1;-1;4;1;1;2
12946;1;15;1;4;15;1;1;-1;1;2;2;2
12947;1;15;2;4;15;1;1;1;1;2;2;2
12948;1;15;2;4;15;2;2;4;1;2;1;2
12949;1;15;1;4;15;1;1;-1;1;2;2;2
12950;1;15;2;4;14;1;1;4;1;2;1;2
12951;1;15;2;1;13;1;1;-1;1;2;1;2
12952;1;15;1;4;15;1;2;1;1;2;1;2
12953;1;15;2;1;14;1;1;4;1;2;2;2
12954;1;15;1;4;18;1;2;-1;2;1;1;2
12955;1;15;2;1;15;1;99;-1;1;2;2;2
12956;1;15;2;4;15;2;1;4;1;2;2;2
12957;1;15;2;4;16;1;1;4;1;2;2;2
12958;1;15;2;1;15;1;2;5;3;2;2;2
12959;1;15;2;4;14;1;1;4;1;2;1;2
12960;1;15;1;4;14;1;2;1;1;1;1;2
12961;1;15;2;1;15;2;2;4;1;2;1;2
12962;1;15;2;4;15;1;2;5;1;2;2;2
12963;1;15;1;1;14;1;1;2;1;2;2;2
12964;1;15;1;4;15;2;2;4;1;1;1;2
12965;1;15;2;4;14;1;1;1;1;2;2;2
